day,day_of_week,hour,route_id,length_km,n_stops,traffic_index,rain,passengers,travel_time_min,fare_thb,diesel_l_per_km
15,1,17,R4-60,35.56,200,1.962,1.0,910,245.2,19.0,0.522
15,1,17,RS2,51.33,108,1.853,1.0,485,253.2,19.0,0.585
15,1,18,R2-38,24.45,138,1.988,1.0,628,170.8,19.0,0.478
15,1,18,R1-1,23.73,107,2.013,1.0,493,153.0,19.0,0.475
15,1,18,R1-5,29.91,134,1.947,1.0,608,189.2,19.0,0.5
15,1,18,R4-60,35.56,200,1.974,1.0,884,244.2,19.0,0.522
15,1,18,RS2,51.33,108,1.907,1.0,507,261.4,19.0,0.585
15,1,19,R2-38,24.45,138,1.992,1.0,582,166.5,19.0,0.478
15,1,19,R1-1,23.73,107,1.973,1.0,409,150.2,19.0,0.475
15,1,19,R1-5,29.91,134,2.037,1.0,544,190.4,19.0,0.5
15,1,19,R4-60,35.56,200,2.002,1.0,868,251.0,19.0,0.522
15,1,19,RS2,51.33,108,2.023,1.0,400,263.5,19.0,0.585
15,1,20,R2-38,24.45,138,0.94,1.0,293,100.7,19.0,0.478
15,1,20,R1-1,23.73,107,0.912,1.0,210,86.1,19.0,0.475
15,1,20,R1-5,29.91,134,0.958,1.0,232,102.4,19.0,0.5
15,1,20,R4-60,35.56,200,0.967,1.0,435,148.3,19.0,0.522
15,1,20,RS2,51.33,108,0.951,1.0,196,143.0,19.0,0.585
15,1,21,R2-38,24.45,138,0.958,1.0,184,102.8,19.0,0.478
15,1,21,R1-1,23.73,107,0.958,1.0,118,82.1,19.0,0.475
15,1,21,R1-5,29.91,134,0.997,1.0,107,105.3,19.0,0.5
15,1,21,R4-60,35.56,200,1.006,1.0,232,138.4,19.0,0.522
15,1,21,RS2,51.33,108,0.97,1.0,128,143.1,19.0,0.585
15,1,22,R2-38,24.45,138,0.982,1.0,200,99.8,19.0,0.478
15,1,22,R1-1,23.73,107,0.972,1.0,131,81.6,19.0,0.475
15,1,22,R1-5,29.91,134,0.922,1.0,156,103.4,19.0,0.5
15,1,22,R4-60,35.56,200,0.996,1.0,269,143.6,19.0,0.522
15,1,22,RS2,51.33,108,0.918,1.0,124,128.2,19.0,0.585
16,2,5,R2-38,24.45,138,1.048,1.0,260,108.5,19.0,0.478
16,2,5,R1-1,23.73,107,0.938,1.0,193,89.1,19.0,0.475
16,2,5,R1-5,29.91,134,0.947,1.0,263,110.6,19.0,0.5
16,2,5,R4-60,35.56,200,0.949,1.0,462,149.4,19.0,0.522
16,2,5,RS2,51.33,108,0.956,1.0,214,142.2,19.0,0.585
16,2,6,R2-38,24.45,138,0.94,1.0,500,109.4,19.0,0.478
16,2,6,R1-1,23.73,107,0.949,1.0,498,98.9,19.0,0.475
16,2,6,R1-5,29.91,134,0.922,1.0,630,125.2,19.0,0.5
16,2,6,R4-60,35.56,200,0.934,1.0,836,166.0,19.0,0.522
16,2,6,RS2,51.33,108,1.043,1.0,437,164.0,19.0,0.585
16,2,7,R2-38,24.45,138,1.75,1.0,554,156.8,19.0,0.478
16,2,7,R1-1,23.73,107,1.757,1.0,416,136.7,19.0,0.475
16,2,7,R1-5,29.91,134,1.747,1.0,581,175.5,19.0,0.5
16,2,7,R4-60,35.56,200,1.792,1.0,903,231.7,19.0,0.522
16,2,7,RS2,51.33,108,1.78,1.0,454,244.2,19.0,0.585
16,2,8,R2-38,24.45,138,1.827,1.0,650,162.6,19.0,0.478
16,2,8,R1-1,23.73,107,1.767,1.0,567,149.7,19.0,0.475
16,2,8,R1-5,29.91,134,1.827,1.0,612,181.5,19.0,0.5
16,2,8,R4-60,35.56,200,1.85,1.0,947,235.0,19.0,0.522
16,2,8,RS2,51.33,108,1.879,1.0,516,254.3,19.0,0.585
16,2,9,R2-38,24.45,138,1.892,1.0,567,163.4,19.0,0.478
16,2,9,R1-1,23.73,107,1.973,1.0,484,153.9,19.0,0.475
16,2,9,R1-5,29.91,134,1.938,1.0,586,189.0,19.0,0.5
16,2,9,R4-60,35.56,200,1.941,1.0,740,235.4,19.0,0.522
16,2,9,RS2,51.33,108,1.947,1.0,475,265.1,19.0,0.585
16,2,10,R2-38,24.45,138,1.0,1.0,271,103.7,19.0,0.478
16,2,10,R1-1,23.73,107,0.927,1.0,156,86.1,19.0,0.475
16,2,10,R1-5,29.91,134,0.97,1.0,303,117.6,19.0,0.5
16,2,10,R4-60,35.56,200,0.959,1.0,342,146.0,19.0,0.522
16,2,10,RS2,51.33,108,0.932,1.0,194,142.1,19.0,0.585
16,2,11,R2-38,24.45,138,1.326,1.0,330,122.1,19.0,0.478
16,2,11,R1-1,23.73,107,1.312,1.0,304,113.6,19.0,0.475
16,2,11,R1-5,29.91,134,1.317,1.0,338,139.6,19.0,0.5
16,2,11,R4-60,35.56,200,1.361,1.0,544,182.9,19.0,0.522
16,2,11,RS2,51.33,108,1.304,1.0,311,186.4,19.0,0.585
16,2,12,R2-38,24.45,138,1.283,1.0,329,120.2,19.0,0.478
16,2,12,R1-1,23.73,107,1.35,1.0,260,107.7,19.0,0.475
16,2,12,R1-5,29.91,134,1.31,1.0,399,139.0,19.0,0.5
16,2,12,R4-60,35.56,200,1.304,1.0,501,177.7,19.0,0.522
16,2,12,RS2,51.33,108,1.283,1.0,276,181.0,19.0,0.585
16,2,13,R2-38,24.45,138,1.271,1.0,443,122.3,19.0,0.478
16,2,13,R1-1,23.73,107,1.231,1.0,242,104.4,19.0,0.475
16,2,13,R1-5,29.91,134,1.305,1.0,345,134.3,19.0,0.5
16,2,13,R4-60,35.56,200,1.271,1.0,454,170.1,19.0,0.522
16,2,13,RS2,51.33,108,1.236,1.0,288,178.3,19.0,0.585
16,2,14,R2-38,24.45,138,0.878,1.0,309,92.7,19.0,0.478
16,2,14,R1-1,23.73,107,1.001,1.0,234,89.0,19.0,0.475
16,2,14,R1-5,29.91,134,0.994,1.0,373,118.9,19.0,0.5
16,2,14,R4-60,35.56,200,0.879,1.0,507,145.9,19.0,0.522
16,2,14,RS2,51.33,108,0.915,1.0,264,143.8,19.0,0.585
16,2,15,R2-38,24.45,138,0.935,1.0,228,97.2,19.0,0.478
16,2,15,R1-1,23.73,107,1.028,1.0,213,91.0,19.0,0.475
16,2,15,R1-5,29.91,134,0.956,1.0,293,111.7,19.0,0.5
16,2,15,R4-60,35.56,200,0.944,1.0,386,144.7,19.0,0.522
16,2,15,RS2,51.33,108,0.936,1.0,179,136.7,19.0,0.585
16,2,16,R2-38,24.45,138,1.861,1.0,576,162.7,19.0,0.478
16,2,16,R1-1,23.73,107,1.792,1.0,427,138.3,19.0,0.475
16,2,16,R1-5,29.91,134,1.898,1.0,456,180.1,19.0,0.5
16,2,16,R4-60,35.56,200,1.901,1.0,731,229.6,19.0,0.522
16,2,16,RS2,51.33,108,1.9,1.0,463,254.1,19.0,0.585
16,2,17,R2-38,24.45,138,1.94,1.0,655,170.3,19.0,0.478
16,2,17,R1-1,23.73,107,1.812,1.0,475,139.7,19.0,0.475
16,2,17,R1-5,29.91,134,1.924,1.0,571,186.7,19.0,0.5
16,2,17,R4-60,35.56,200,1.962,1.0,873,241.8,19.0,0.522
16,2,17,RS2,51.33,108,1.972,1.0,483,265.3,19.0,0.585
16,2,18,R2-38,24.45,138,1.969,1.0,576,168.0,19.0,0.478
16,2,18,R1-1,23.73,107,1.919,1.0,501,147.9,19.0,0.475
16,2,18,R1-5,29.91,134,2.007,1.0,559,193.1,19.0,0.5
16,2,18,R4-60,35.56,200,2.03,1.0,913,249.5,19.0,0.522
16,2,18,RS2,51.33,108,1.961,1.0,484,265.9,19.0,0.585
16,2,19,R2-38,24.45,138,2.098,1.0,501,167.2,19.0,0.478
16,2,19,R1-1,23.73,107,2.044,1.0,435,151.2,19.0,0.475
16,2,19,R1-5,29.91,134,2.046,1.0,500,188.8,19.0,0.5
16,2,19,R4-60,35.56,200,1.965,1.0,859,244.6,19.0,0.522
16,2,19,RS2,51.33,108,1.992,1.0,394,265.7,19.0,0.585
16,2,20,R2-38,24.45,138,0.931,1.0,228,98.1,19.0,0.478
16,2,20,R1-1,23.73,107,1.017,1.0,209,91.9,19.0,0.475
16,2,20,R1-5,29.91,134,0.905,1.0,205,101.4,19.0,0.5
16,2,20,R4-60,35.56,200,0.983,1.0,378,142.1,19.0,0.522
16,2,20,RS2,51.33,108,1.034,1.0,195,148.0,19.0,0.585
16,2,21,R2-38,24.45,138,0.919,1.0,100,88.3,19.0,0.478
16,2,21,R1-1,23.73,107,0.909,1.0,98,81.3,19.0,0.475
16,2,21,R1-5,29.91,134,1.024,1.0,139,105.8,19.0,0.5
16,2,21,R4-60,35.56,200,0.938,1.0,217,138.4,19.0,0.522
16,2,21,RS2,51.33,108,0.991,1.0,113,142.3,19.0,0.585
16,2,22,R2-38,24.45,138,0.939,1.0,137,96.7,19.0,0.478
16,2,22,R1-1,23.73,107,0.964,1.0,127,88.8,19.0,0.475
16,2,22,R1-5,29.91,134,1.004,1.0,135,106.5,19.0,0.5
16,2,22,R4-60,35.56,200,0.957,1.0,209,140.3,19.0,0.522
16,2,22,RS2,51.33,108,0.899,1.0,98,130.9,19.0,0.585
17,3,5,R2-38,24.45,138,0.86,0.0,329,97.7,19.0,0.478
17,3,5,R1-1,23.73,107,0.769,0.0,197,78.5,19.0,0.475
17,3,5,R1-5,29.91,134,0.831,0.0,270,102.8,19.0,0.5
17,3,5,R4-60,35.56,200,0.816,0.0,366,134.2,19.0,0.522
17,3,5,RS2,51.33,108,0.738,0.0,176,120.9,19.0,0.585
17,3,6,R2-38,24.45,138,0.847,0.0,729,116.4,19.0,0.478
17,3,6,R1-1,23.73,107,0.818,0.0,484,92.1,19.0,0.475
17,3,6,R1-5,29.91,134,0.698,0.0,649,110.3,19.0,0.5
17,3,6,R4-60,35.56,200,0.733,0.0,1021,163.1,19.0,0.522
17,3,6,RS2,51.33,108,0.714,0.0,477,131.6,19.0,0.585
17,3,7,R2-38,24.45,138,1.461,0.0,638,142.7,19.0,0.478
17,3,7,R1-1,23.73,107,1.515,0.0,536,125.3,19.0,0.475
17,3,7,R1-5,29.91,134,1.447,0.0,739,159.6,19.0,0.5
17,3,7,R4-60,35.56,200,1.437,0.0,974,209.9,19.0,0.522
17,3,7,RS2,51.33,108,1.419,0.0,445,202.0,19.0,0.585
17,3,8,R2-38,24.45,138,1.511,0.0,723,149.5,19.0,0.478
17,3,8,R1-1,23.73,107,1.55,0.0,576,134.4,19.0,0.475
17,3,8,R1-5,29.91,134,1.579,0.0,741,173.3,19.0,0.5
17,3,8,R4-60,35.56,200,1.457,0.0,1090,216.0,19.0,0.522
17,3,8,RS2,51.33,108,1.544,0.0,597,225.1,19.0,0.585
17,3,9,R2-38,24.45,138,1.63,0.0,635,151.8,19.0,0.478
17,3,9,R1-1,23.73,107,1.567,0.0,504,130.2,19.0,0.475
17,3,9,R1-5,29.91,134,1.611,0.0,598,169.3,19.0,0.5
17,3,9,R4-60,35.56,200,1.61,0.0,992,222.5,19.0,0.522
17,3,9,RS2,51.33,108,1.57,0.0,519,222.5,19.0,0.585
17,3,10,R2-38,24.45,138,0.839,0.0,277,96.3,19.0,0.478
17,3,10,R1-1,23.73,107,0.781,0.0,214,80.7,19.0,0.475
17,3,10,R1-5,29.91,134,0.753,0.0,274,99.5,19.0,0.5
17,3,10,R4-60,35.56,200,0.776,0.0,485,136.4,19.0,0.522
17,3,10,RS2,51.33,108,0.773,0.0,184,121.2,19.0,0.585
17,3,11,R2-38,24.45,138,1.095,0.0,378,115.1,19.0,0.478
17,3,11,R1-1,23.73,107,1.112,0.0,314,99.1,19.0,0.475
17,3,11,R1-5,29.91,134,1.123,0.0,378,127.3,19.0,0.5
17,3,11,R4-60,35.56,200,1.09,0.0,544,165.0,19.0,0.522
17,3,11,RS2,51.33,108,1.004,0.0,287,150.0,19.0,0.585
17,3,12,R2-38,24.45,138,1.027,0.0,395,108.7,19.0,0.478
17,3,12,R1-1,23.73,107,1.052,0.0,281,97.9,19.0,0.475
17,3,12,R1-5,29.91,134,1.047,0.0,378,117.0,19.0,0.5
17,3,12,R4-60,35.56,200,1.071,0.0,686,168.2,19.0,0.522
17,3,12,RS2,51.33,108,1.08,0.0,357,159.1,19.0,0.585
17,3,13,R2-38,24.45,138,1.073,0.0,476,113.8,19.0,0.478
17,3,13,R1-1,23.73,107,1.061,0.0,289,94.5,19.0,0.475
17,3,13,R1-5,29.91,134,1.053,0.0,343,122.8,19.0,0.5
17,3,13,R4-60,35.56,200,1.054,0.0,508,155.0,19.0,0.522
17,3,13,RS2,51.33,108,1.0,0.0,321,152.0,19.0,0.585
17,3,14,R2-38,24.45,138,0.843,0.0,363,96.8,19.0,0.478
17,3,14,R1-1,23.73,107,0.82,0.0,317,85.0,19.0,0.475
17,3,14,R1-5,29.91,134,0.831,0.0,346,108.4,19.0,0.5
17,3,14,R4-60,35.56,200,0.783,0.0,636,148.4,19.0,0.522
17,3,14,RS2,51.33,108,0.778,0.0,278,129.1,19.0,0.585
17,3,15,R2-38,24.45,138,0.725,0.0,280,88.0,19.0,0.478
17,3,15,R1-1,23.73,107,0.791,0.0,277,81.5,19.0,0.475
17,3,15,R1-5,29.91,134,0.821,0.0,305,103.8,19.0,0.5
17,3,15,R4-60,35.56,200,0.77,0.0,312,124.6,19.0,0.522
17,3,15,RS2,51.33,108,0.795,0.0,205,125.7,19.0,0.585
17,3,16,R2-38,24.45,138,1.54,0.0,607,144.6,19.0,0.478
17,3,16,R1-1,23.73,107,1.511,0.0,510,128.7,19.0,0.475
17,3,16,R1-5,29.91,134,1.576,0.0,607,163.4,19.0,0.5
17,3,16,R4-60,35.56,200,1.633,0.0,931,221.6,19.0,0.522
17,3,16,RS2,51.33,108,1.582,0.0,524,223.8,19.0,0.585
17,3,17,R2-38,24.45,138,1.626,0.0,758,157.8,19.0,0.478
17,3,17,R1-1,23.73,107,1.562,0.0,593,133.7,19.0,0.475
17,3,17,R1-5,29.91,134,1.545,0.0,762,174.7,19.0,0.5
17,3,17,R4-60,35.56,200,1.565,0.0,1006,220.7,19.0,0.522
17,3,17,RS2,51.33,108,1.512,0.0,584,220.6,19.0,0.585
17,3,18,R2-38,24.45,138,1.601,0.0,715,152.1,19.0,0.478
17,3,18,R1-1,23.73,107,1.637,0.0,645,138.9,19.0,0.475
17,3,18,R1-5,29.91,134,1.596,0.0,703,168.1,19.0,0.5
17,3,18,R4-60,35.56,200,1.632,0.0,1134,231.0,19.0,0.522
17,3,18,RS2,51.33,108,1.664,0.0,504,234.8,19.0,0.585
17,3,19,R2-38,24.45,138,1.693,0.0,586,150.4,19.0,0.478
17,3,19,R1-1,23.73,107,1.643,0.0,483,134.0,19.0,0.475
17,3,19,R1-5,29.91,134,1.605,0.0,628,168.0,19.0,0.5
17,3,19,R4-60,35.56,200,1.61,0.0,805,212.2,19.0,0.522
17,3,19,RS2,51.33,108,1.704,0.0,521,238.3,19.0,0.585
17,3,20,R2-38,24.45,138,0.779,0.0,263,91.4,19.0,0.478
17,3,20,R1-1,23.73,107,0.778,0.0,267,79.0,19.0,0.475
17,3,20,R1-5,29.91,134,0.83,0.0,258,102.2,19.0,0.5
17,3,20,R4-60,35.56,200,0.772,0.0,486,137.0,19.0,0.522
17,3,20,RS2,51.33,108,0.816,0.0,258,133.2,19.0,0.585
17,3,21,R2-38,24.45,138,0.804,0.0,200,89.1,19.0,0.478
17,3,21,R1-1,23.73,107,0.781,0.0,195,78.0,19.0,0.475
17,3,21,R1-5,29.91,134,0.762,0.0,228,96.7,19.0,0.5
17,3,21,R4-60,35.56,200,0.767,0.0,279,125.1,19.0,0.522
17,3,21,RS2,51.33,108,0.785,0.0,147,123.6,19.0,0.585
17,3,22,R2-38,24.45,138,0.832,0.0,208,92.6,19.0,0.478
17,3,22,R1-1,23.73,107,0.783,0.0,119,74.9,19.0,0.475
17,3,22,R1-5,29.91,134,0.884,0.0,226,104.2,19.0,0.5
17,3,22,R4-60,35.56,200,0.787,0.0,205,122.7,19.0,0.522
17,3,22,RS2,51.33,108,0.778,0.0,94,118.1,19.0,0.585
18,4,5,R2-38,24.45,138,0.943,1.0,229,101.3,19.0,0.478
18,4,5,R1-1,23.73,107,0.978,1.0,182,87.2,19.0,0.475
18,4,5,R1-5,29.91,134,0.921,1.0,234,105.5,19.0,0.5
18,4,5,R4-60,35.56,200,0.908,1.0,365,137.1,19.0,0.522
18,4,5,RS2,51.33,108,0.95,1.0,221,147.5,19.0,0.585
18,4,6,R2-38,24.45,138,1.002,1.0,703,124.7,19.0,0.478
18,4,6,R1-1,23.73,107,0.958,1.0,454,99.3,19.0,0.475
18,4,6,R1-5,29.91,134,0.926,1.0,551,120.3,19.0,0.5
18,4,6,R4-60,35.56,200,0.968,1.0,748,160.7,19.0,0.522
18,4,6,RS2,51.33,108,0.906,1.0,439,149.0,19.0,0.585
18,4,7,R2-38,24.45,138,1.812,1.0,629,162.4,19.0,0.478
18,4,7,R1-1,23.73,107,1.777,1.0,492,142.4,19.0,0.475
18,4,7,R1-5,29.91,134,1.82,1.0,486,174.1,19.0,0.5
18,4,7,R4-60,35.56,200,1.815,1.0,833,233.7,19.0,0.522
18,4,7,RS2,51.33,108,1.722,1.0,420,235.0,19.0,0.585
18,4,8,R2-38,24.45,138,1.78,1.0,726,166.3,19.0,0.478
18,4,8,R1-1,23.73,107,1.825,1.0,528,149.1,19.0,0.475
18,4,8,R1-5,29.91,134,1.729,1.0,637,173.9,19.0,0.5
18,4,8,R4-60,35.56,200,1.832,1.0,952,237.9,19.0,0.522
18,4,8,RS2,51.33,108,1.867,1.0,517,255.6,19.0,0.585
18,4,9,R2-38,24.45,138,1.915,1.0,538,161.3,19.0,0.478
18,4,9,R1-1,23.73,107,1.966,1.0,486,148.7,19.0,0.475
18,4,9,R1-5,29.91,134,1.901,1.0,505,183.2,19.0,0.5
18,4,9,R4-60,35.56,200,1.975,1.0,767,239.6,19.0,0.522
18,4,9,RS2,51.33,108,1.939,1.0,378,258.0,19.0,0.585
18,4,10,R2-38,24.45,138,0.874,1.0,241,95.6,19.0,0.478
18,4,10,R1-1,23.73,107,0.946,1.0,195,86.8,19.0,0.475
18,4,10,R1-5,29.91,134,0.926,1.0,250,110.9,19.0,0.5
18,4,10,R4-60,35.56,200,0.983,1.0,402,147.4,19.0,0.522
18,4,10,RS2,51.33,108,0.942,1.0,184,143.0,19.0,0.585
18,4,11,R2-38,24.45,138,1.316,1.0,343,122.8,19.0,0.478
18,4,11,R1-1,23.73,107,1.31,1.0,233,106.0,19.0,0.475
18,4,11,R1-5,29.91,134,1.306,1.0,275,130.3,19.0,0.5
18,4,11,R4-60,35.56,200,1.279,1.0,539,178.1,19.0,0.522
18,4,11,RS2,51.33,108,1.284,1.0,281,180.7,19.0,0.585
18,4,12,R2-38,24.45,138,1.275,1.0,332,120.5,19.0,0.478
18,4,12,R1-1,23.73,107,1.253,1.0,269,104.5,19.0,0.475
18,4,12,R1-5,29.91,134,1.26,1.0,319,130.9,19.0,0.5
18,4,12,R4-60,35.56,200,1.263,1.0,441,170.8,19.0,0.522
18,4,12,RS2,51.33,108,1.268,1.0,282,181.6,19.0,0.585
18,4,13,R2-38,24.45,138,1.303,1.0,325,118.7,19.0,0.478
18,4,13,R1-1,23.73,107,1.257,1.0,255,104.8,19.0,0.475
18,4,13,R1-5,29.91,134,1.242,1.0,297,128.6,19.0,0.5
18,4,13,R4-60,35.56,200,1.248,1.0,459,173.6,19.0,0.522
18,4,13,RS2,51.33,108,1.265,1.0,276,176.0,19.0,0.585
18,4,14,R2-38,24.45,138,1.03,1.0,356,108.1,19.0,0.478
18,4,14,R1-1,23.73,107,0.923,1.0,253,89.5,19.0,0.475
18,4,14,R1-5,29.91,134,0.947,1.0,303,112.3,19.0,0.5
18,4,14,R4-60,35.56,200,0.904,1.0,469,144.4,19.0,0.522
18,4,14,RS2,51.33,108,0.946,1.0,265,148.3,19.0,0.585
18,4,15,R2-38,24.45,138,0.975,1.0,194,97.0,19.0,0.478
18,4,15,R1-1,23.73,107,0.941,1.0,163,82.3,19.0,0.475
18,4,15,R1-5,29.91,134,1.011,1.0,291,115.6,19.0,0.5
18,4,15,R4-60,35.56,200,0.902,1.0,380,139.2,19.0,0.522
18,4,15,RS2,51.33,108,0.94,1.0,183,142.1,19.0,0.585
18,4,16,R2-38,24.45,138,1.86,1.0,550,163.2,19.0,0.478
18,4,16,R1-1,23.73,107,1.85,1.0,408,140.6,19.0,0.475
18,4,16,R1-5,29.91,134,1.923,1.0,599,185.7,19.0,0.5
18,4,16,R4-60,35.56,200,1.898,1.0,711,229.1,19.0,0.522
18,4,16,RS2,51.33,108,1.873,1.0,387,250.3,19.0,0.585
18,4,17,R2-38,24.45,138,1.992,1.0,642,168.3,19.0,0.478
18,4,17,R1-1,23.73,107,1.95,1.0,460,148.3,19.0,0.475
18,4,17,R1-5,29.91,134,2.005,1.0,589,191.0,19.0,0.5
18,4,17,R4-60,35.56,200,1.918,1.0,880,242.2,19.0,0.522
18,4,17,RS2,51.33,108,2.003,1.0,500,267.7,19.0,0.585
18,4,18,R2-38,24.45,138,1.918,1.0,645,170.4,19.0,0.478
18,4,18,R1-1,23.73,107,1.994,1.0,487,153.5,19.0,0.475
18,4,18,R1-5,29.91,134,1.972,1.0,622,190.4,19.0,0.5
18,4,18,R4-60,35.56,200,1.941,1.0,933,246.0,19.0,0.522
18,4,18,RS2,51.33,108,1.955,1.0,506,267.9,19.0,0.585
18,4,19,R2-38,24.45,138,2.048,1.0,520,171.0,19.0,0.478
18,4,19,R1-1,23.73,107,1.999,1.0,442,150.2,19.0,0.475
18,4,19,R1-5,29.91,134,2.084,1.0,497,195.9,19.0,0.5
18,4,19,R4-60,35.56,200,2.014,1.0,725,242.9,19.0,0.522
18,4,19,RS2,51.33,108,1.982,1.0,394,265.6,19.0,0.585
18,4,20,R2-38,24.45,138,0.998,1.0,236,104.0,19.0,0.478
18,4,20,R1-1,23.73,107,0.937,1.0,155,82.6,19.0,0.475
18,4,20,R1-5,29.91,134,0.893,1.0,235,104.0,19.0,0.5
18,4,20,R4-60,35.56,200,0.966,1.0,335,147.8,19.0,0.522
18,4,20,RS2,51.33,108,0.938,1.0,189,143.3,19.0,0.585
18,4,21,R2-38,24.45,138,0.933,1.0,190,96.7,19.0,0.478
18,4,21,R1-1,23.73,107,0.978,1.0,121,82.9,19.0,0.475
18,4,21,R1-5,29.91,134,0.983,1.0,148,105.3,19.0,0.5
18,4,21,R4-60,35.56,200,0.954,1.0,192,136.4,19.0,0.522
18,4,21,RS2,51.33,108,0.93,1.0,126,135.2,19.0,0.585
18,4,22,R2-38,24.45,138,0.946,1.0,148,96.3,19.0,0.478
18,4,22,R1-1,23.73,107,0.963,1.0,136,79.2,19.0,0.475
18,4,22,R1-5,29.91,134,0.936,1.0,117,102.2,19.0,0.5
18,4,22,R4-60,35.56,200,0.988,1.0,191,138.9,19.0,0.522
18,4,22,RS2,51.33,108,0.966,1.0,123,139.9,19.0,0.585
19,5,5,R2-38,24.45,138,0.901,1.0,125,90.6,19.0,0.478
19,5,5,R1-1,23.73,107,0.816,1.0,123,71.1,19.0,0.475
19,5,5,R1-5,29.91,134,0.707,1.0,185,94.4,19.0,0.5
19,5,5,R4-60,35.56,200,0.829,1.0,151,125.1,19.0,0.522
19,5,5,RS2,51.33,108,0.789,1.0,166,124.1,19.0,0.585
19,5,6,R2-38,24.45,138,0.829,1.0,115,86.7,19.0,0.478
19,5,6,R1-1,23.73,107,0.818,1.0,118,76.6,19.0,0.475
19,5,6,R1-5,29.91,134,0.772,1.0,169,96.3,19.0,0.5
19,5,6,R4-60,35.56,200,0.822,1.0,190,127.9,19.0,0.522
19,5,6,RS2,51.33,108,0.795,1.0,101,120.9,19.0,0.585
19,5,7,R2-38,24.45,138,0.761,1.0,142,83.6,19.0,0.478
19,5,7,R1-1,23.73,107,0.821,1.0,114,74.1,19.0,0.475
19,5,7,R1-5,29.91,134,0.828,1.0,158,96.2,19.0,0.5
19,5,7,R4-60,35.56,200,0.774,1.0,246,123.8,19.0,0.522
19,5,7,RS2,51.33,108,0.833,1.0,81,121.0,19.0,0.585
19,5,8,R2-38,24.45,138,0.787,1.0,176,88.2,19.0,0.478
19,5,8,R1-1,23.73,107,0.796,1.0,121,75.4,19.0,0.475
19,5,8,R1-5,29.91,134,0.832,1.0,210,98.5,19.0,0.5
19,5,8,R4-60,35.56,200,0.857,1.0,272,131.2,19.0,0.522
19,5,8,RS2,51.33,108,0.82,1.0,101,120.8,19.0,0.585
19,5,9,R2-38,24.45,138,0.886,1.0,102,91.0,19.0,0.478
19,5,9,R1-1,23.73,107,0.828,1.0,83,74.7,19.0,0.475
19,5,9,R1-5,29.91,134,0.799,1.0,135,95.7,19.0,0.5
19,5,9,R4-60,35.56,200,0.834,1.0,231,128.3,19.0,0.522
19,5,9,RS2,51.33,108,0.801,1.0,99,121.0,19.0,0.585
19,5,10,R2-38,24.45,138,1.309,1.0,241,117.9,19.0,0.478
19,5,10,R1-1,23.73,107,1.347,1.0,289,112.2,19.0,0.475
19,5,10,R1-5,29.91,134,1.397,1.0,345,145.2,19.0,0.5
19,5,10,R4-60,35.56,200,1.38,1.0,467,181.1,19.0,0.522
19,5,10,RS2,51.33,108,1.328,1.0,244,184.6,19.0,0.585
19,5,11,R2-38,24.45,138,1.248,1.0,351,120.1,19.0,0.478
19,5,11,R1-1,23.73,107,1.4,1.0,261,109.5,19.0,0.475
19,5,11,R1-5,29.91,134,1.438,1.0,330,146.2,19.0,0.5
19,5,11,R4-60,35.56,200,1.295,1.0,461,170.8,19.0,0.522
19,5,11,RS2,51.33,108,1.364,1.0,276,187.2,19.0,0.585
19,5,12,R2-38,24.45,138,1.406,1.0,283,121.7,19.0,0.478
19,5,12,R1-1,23.73,107,1.298,1.0,232,107.0,19.0,0.475
19,5,12,R1-5,29.91,134,1.315,1.0,256,132.9,19.0,0.5
19,5,12,R4-60,35.56,200,1.331,1.0,459,179.3,19.0,0.522
19,5,12,RS2,51.33,108,1.33,1.0,216,184.7,19.0,0.585
19,5,13,R2-38,24.45,138,1.284,1.0,270,116.8,19.0,0.478
19,5,13,R1-1,23.73,107,1.312,1.0,232,103.0,19.0,0.475
19,5,13,R1-5,29.91,134,1.329,1.0,270,132.5,19.0,0.5
19,5,13,R4-60,35.56,200,1.326,1.0,429,174.0,19.0,0.522
19,5,13,RS2,51.33,108,1.401,1.0,240,192.8,19.0,0.585
19,5,14,R2-38,24.45,138,1.347,1.0,330,124.8,19.0,0.478
19,5,14,R1-1,23.73,107,1.344,1.0,287,110.8,19.0,0.475
19,5,14,R1-5,29.91,134,1.332,1.0,308,139.0,19.0,0.5
19,5,14,R4-60,35.56,200,1.345,1.0,416,173.7,19.0,0.522
19,5,14,RS2,51.33,108,1.364,1.0,233,185.7,19.0,0.585
19,5,15,R2-38,24.45,138,1.347,1.0,302,126.0,19.0,0.478
19,5,15,R1-1,23.73,107,1.325,1.0,247,109.0,19.0,0.475
19,5,15,R1-5,29.91,134,1.353,1.0,333,141.7,19.0,0.5
19,5,15,R4-60,35.56,200,1.363,1.0,547,180.0,19.0,0.522
19,5,15,RS2,51.33,108,1.446,1.0,243,197.7,19.0,0.585
19,5,16,R2-38,24.45,138,1.384,1.0,295,123.1,19.0,0.478
19,5,16,R1-1,23.73,107,1.405,1.0,258,107.8,19.0,0.475
19,5,16,R1-5,29.91,134,1.339,1.0,311,138.2,19.0,0.5
19,5,16,R4-60,35.56,200,1.327,1.0,471,172.8,19.0,0.522
19,5,16,RS2,51.33,108,1.366,1.0,221,188.5,19.0,0.585
19,5,17,R2-38,24.45,138,1.391,1.0,333,127.4,19.0,0.478
19,5,17,R1-1,23.73,107,1.377,1.0,227,107.9,19.0,0.475
